CIK,risk_score,date
1383441,0,2021-01-01
1383650,2.38,2021-01-01
1383729,0.95,2021-01-01
1383790,0.37,2021-01-01
1383803,0,2021-01-01
1383871,0.95,2021-01-01
1384032,0,2021-01-01
1384072,0,2021-01-01
1384101,2.38,2021-01-01
1384135,0,2021-01-01
1384195,0.73,2021-01-01
1384905,2.38,2021-01-01
1385157,2.38,2021-01-01
1385187,0.95,2021-01-01
1385228,1.1,2021-01-01
1385280,2.38,2021-01-01
1385290,1.1,2021-01-01
1385292,0.37,2021-01-01
1385424,0.06,2021-01-01
1385508,0.73,2021-01-01
1385544,0,2021-01-01
1385598,0.37,2021-01-01
1385613,0.73,2021-01-01
1385632,0,2021-01-01
1385763,0.06,2021-01-01
1385818,2.38,2021-01-01
1385830,1.1,2021-01-01
1385849,1.8,2021-01-01
1385943,0.06,2021-01-01
1386067,0.06,2021-01-01
1386198,0.37,2021-01-01
1386278,2.38,2021-01-01
1386301,3.09,2021-01-01
1386570,3.05,2021-01-01
1386608,0.37,2021-01-01
1386716,0.06,2021-01-01
1386858,0.37,2021-01-01
1386926,0.95,2021-01-01
1387467,2.38,2021-01-01
1387637,0,2021-01-01
1387713,0.37,2021-01-01
1387829,0.37,2021-01-01
1388126,0.06,2021-01-01
1388133,0.95,2021-01-01
1388141,0.06,2021-01-01
1388195,0.95,2021-01-01
1388430,0.84,2021-01-01
1388658,3.69,2021-01-01
1388855,0,2021-01-01
1389002,0.73,2021-01-01
1389050,2.38,2021-01-01
1389072,0.37,2021-01-01
1389170,2.38,2021-01-01
1389207,0.06,2021-01-01
1389476,0.06,2021-01-01
1389545,0.73,2021-01-01
1389771,0.37,2021-01-01
1389797,0,2021-01-01
1389936,0,2021-01-01
1390162,1.8,2021-01-01
1390195,0,2021-01-01
1390312,0.37,2021-01-01
1390478,3.05,2021-01-01
1390777,2.38,2021-01-01
1390844,0.37,2021-01-01
1391127,2.38,2021-01-01
1391137,0.37,2021-01-01
1391437,0,2021-01-01
1391636,0.37,2021-01-01
1391947,0.06,2021-01-01
1392091,0.73,2021-01-01
1392326,0.06,2021-01-01
1392380,2.38,2021-01-01
1392522,0.95,2021-01-01
1392562,0.37,2021-01-01
1392694,1.8,2021-01-01
1392972,2.38,2021-01-01
1392994,0.06,2021-01-01
1393020,0.95,2021-01-01
1393052,3.69,2021-01-01
1393066,2.38,2021-01-01
1393299,0,2021-01-01
1393311,2.38,2021-01-01
1393434,2.38,2021-01-01
1393584,0,2021-01-01
1393612,2.38,2021-01-01
1393726,0.73,2021-01-01
1393818,3.69,2021-01-01
1393883,0.73,2021-01-01
1394029,0.06,2021-01-01
1394056,0.73,2021-01-01
1394074,0.95,2021-01-01
1394156,0.37,2021-01-01
1394159,0.95,2021-01-01
1394220,0,2021-01-01
1394319,3.05,2021-01-01
1394832,0.06,2021-01-01
1394954,1.1,2021-01-01
1395057,0,2021-01-01
1395064,1.1,2021-01-01
1395213,0.06,2021-01-01
1395325,0,2021-01-01
1395593,0.37,2021-01-01
1395627,0,2021-01-01
1395848,2.38,2021-01-01
1395937,2.38,2021-01-01
1395942,2.38,2021-01-01
1395943,0.37,2021-01-01
1396009,2.38,2021-01-01
1396016,0,2021-01-01
1396033,2.38,2021-01-01
1396167,0.06,2021-01-01
1396238,0,2021-01-01
1396247,0.06,2021-01-01
1396277,0.06,2021-01-01
1396278,0.37,2021-01-01
1396279,0.73,2021-01-01
1396440,2.38,2021-01-01
1396446,0.37,2021-01-01
1396502,0.06,2021-01-01
1396536,0.73,2021-01-01
1396546,0.37,2021-01-01
1396814,2.38,2021-01-01
1396838,0,2021-01-01
1396878,0.73,2021-01-01
1397016,0.06,2021-01-01
1397047,0.73,2021-01-01
1397173,0.06,2021-01-01
1397183,0,2021-01-01
1397187,2.38,2021-01-01
1397516,0,2021-01-01
1397533,0,2021-01-01
1397702,2.38,2021-01-01
1397911,2.38,2021-01-01
1398161,0.37,2021-01-01
1398453,0.06,2021-01-01
1398529,0,2021-01-01
1398551,0.37,2021-01-01
1398659,2.38,2021-01-01
1398664,0.37,2021-01-01
1398733,2.38,2021-01-01
1398805,2.38,2021-01-01
1398931,0,2021-01-01
1398987,2.38,2021-01-01
1399067,0,2021-01-01
1399249,1.8,2021-01-01
1399250,0.37,2021-01-01
1399520,0.73,2021-01-01
1399521,0,2021-01-01
1399529,3.69,2021-01-01
1399708,1.36,2021-01-01
1399768,0.95,2021-01-01
1399935,2.38,2021-01-01
1400017,1.1,2021-01-01
1400271,0.06,2021-01-01
1400438,0.06,2021-01-01
1400810,0.73,2021-01-01
1400848,0.37,2021-01-01
1400891,2.38,2021-01-01
1400897,0,2021-01-01
1401040,0.73,2021-01-01
1401106,0,2021-01-01
1401112,0.06,2021-01-01
1401257,0.73,2021-01-01
1401395,1.1,2021-01-01
1401521,2.38,2021-01-01
1401564,0.73,2021-01-01
1401573,0.37,2021-01-01
1401667,3.69,2021-01-01
1401680,2.38,2021-01-01
1401708,2.38,2021-01-01
1401914,0.73,2021-01-01
1402057,2.38,2021-01-01
1402281,0,2021-01-01
1402328,0.06,2021-01-01
1402364,0,2021-01-01
1402388,1.1,2021-01-01
1402436,2.38,2021-01-01
1402479,2.38,2021-01-01
1402829,0.73,2021-01-01
1402902,1.1,2021-01-01
1403085,0,2021-01-01
1403132,0.37,2021-01-01
1403161,2.38,2021-01-01
1403256,2.38,2021-01-01
1403275,0,2021-01-01
1403385,0.37,2021-01-01
1403431,0.06,2021-01-01
1403475,1.8,2021-01-01
1403528,0.95,2021-01-01
1403568,2.38,2021-01-01
1403708,0.73,2021-01-01
1403752,2.38,2021-01-01
1403794,0,2021-01-01
1403795,0,2021-01-01
1403849,0.37,2021-01-01
1403853,0.73,2021-01-01
1403882,1.1,2021-01-01
1404079,1.8,2021-01-01
1404123,3.69,2021-01-01
1404281,3.05,2021-01-01
1404296,0.37,2021-01-01
1404433,0,2021-01-01
1404592,0.37,2021-01-01
1404644,3.69,2021-01-01
1404655,2.38,2021-01-01
1404912,2.38,2021-01-01
1404973,0.37,2021-01-01
1405037,0,2021-01-01
1405073,2.38,2021-01-01
1405197,0.95,2021-01-01
1405249,0,2021-01-01
1405277,1.36,2021-01-01
1405287,0.95,2021-01-01
1405419,0,2021-01-01
1405495,2.38,2021-01-01
1405503,0.06,2021-01-01
1405513,0.73,2021-01-01
1405528,0.73,2021-01-01
1405658,0.37,2021-01-01
1405858,0,2021-01-01
1406081,0,2021-01-01
1406234,1.1,2021-01-01
1406251,0.37,2021-01-01
1406574,0,2021-01-01
1406587,2.38,2021-01-01
1406591,0.06,2021-01-01
1406666,2.38,2021-01-01
1406796,0,2021-01-01
1407007,0.37,2021-01-01
1407067,1.8,2021-01-01
1407185,0.37,2021-01-01
1407190,1.1,2021-01-01
1407268,0,2021-01-01
1407298,1.36,2021-01-01
1407437,0,2021-01-01
1407463,0.37,2021-01-01
1407623,2.38,2021-01-01
1407739,0.37,2021-01-01
1408075,2.38,2021-01-01
1408100,2.38,2021-01-01
1408198,2.38,2021-01-01
1408201,0.06,2021-01-01
1408287,0.95,2021-01-01
1408443,2.38,2021-01-01
1408534,0.73,2021-01-01
1408710,1.1,2021-01-01
1408970,0.06,2021-01-01
1409134,0.37,2021-01-01
1409171,2.38,2021-01-01
1409269,2.38,2021-01-01
1409375,2.38,2021-01-01
1409447,0.06,2021-01-01
1409493,0.84,2021-01-01
1409690,0.37,2021-01-01
1409916,0,2021-01-01
1409970,3.69,2021-01-01
1410056,0,2021-01-01
1410064,0,2021-01-01
1410098,3.05,2021-01-01
1410240,0.37,2021-01-01
1410384,2.38,2021-01-01
1410402,0,2021-01-01
1410428,2.38,2021-01-01
1410471,0.37,2021-01-01
1410636,2.38,2021-01-01
1410703,0.37,2021-01-01
1410711,0,2021-01-01
1410838,0.95,2021-01-01
1410939,2.38,2021-01-01
1411158,0.95,2021-01-01
1411207,2.38,2021-01-01
1411303,0.37,2021-01-01
1411342,0.84,2021-01-01
1411419,0.37,2021-01-01
1411488,0.95,2021-01-01
1411494,2.38,2021-01-01
1411579,3.69,2021-01-01
1411583,0.37,2021-01-01
1411685,2.38,2021-01-01
1411688,2.38,2021-01-01
1411690,2.38,2021-01-01
1411825,0.37,2021-01-01
1411906,2.38,2021-01-01
1412043,0.37,2021-01-01
1412095,0,2021-01-01
1412100,2.38,2021-01-01
1412109,0.37,2021-01-01
1412203,0,2021-01-01
1412270,0.95,2021-01-01
1412347,1.1,2021-01-01
1412350,0.06,2021-01-01
1412408,2.38,2021-01-01
1412486,0.73,2021-01-01
1412558,1.1,2021-01-01
1412665,1.8,2021-01-01
1412707,0.73,2021-01-01
1412914,0,2021-01-01
1413159,1.1,2021-01-01
1413257,0.06,2021-01-01
1413329,2.38,2021-01-01
1413447,2.38,2021-01-01
1413507,0.95,2021-01-01
1413745,0.06,2021-01-01
1413837,0.84,2021-01-01
1413855,1.36,2021-01-01
1413898,0.73,2021-01-01
1414767,0.73,2021-01-01
1414847,0.06,2021-01-01
1414850,0.37,2021-01-01
1414932,2.38,2021-01-01
1415016,0.37,2021-01-01
1415020,0.37,2021-01-01
1415277,0.37,2021-01-01
1415301,0.37,2021-01-01
1415311,1.8,2021-01-01
1415336,0.37,2021-01-01
1415404,1.1,2021-01-01
1415624,0.95,2021-01-01
1415841,0.37,2021-01-01
1415911,0.06,2021-01-01
1415916,1.36,2021-01-01
1415921,1.36,2021-01-01
1415948,0.06,2021-01-01
1416172,0.06,2021-01-01
1416792,0.37,2021-01-01
1417185,1.1,2021-01-01
1417398,2.38,2021-01-01
1417754,0,2021-01-01
1417802,0,2021-01-01
1417892,1.36,2021-01-01
1417926,0.73,2021-01-01
1417961,0.37,2021-01-01
1418076,2.38,2021-01-01
1418091,3.69,2021-01-01
1418100,2.38,2021-01-01
1418121,2.38,2021-01-01
1418133,0,2021-01-01
1418135,3.69,2021-01-01
1418225,0.06,2021-01-01
1418819,2.38,2021-01-01
1418862,1.1,2021-01-01
1419041,2.38,2021-01-01
1419178,0.37,2021-01-01
1419242,0.73,2021-01-01
1419275,1.8,2021-01-01
1419450,0.06,2021-01-01
1419465,0.37,2021-01-01
1419521,0.37,2021-01-01
1419536,0.73,2021-01-01
1419554,0,2021-01-01
1419581,0.95,2021-01-01
1419600,3.69,2021-01-01
1419612,0,2021-01-01
1419625,0.37,2021-01-01
1419852,0.37,2021-01-01
1419945,0.06,2021-01-01
1419951,0.06,2021-01-01
1420302,2.38,2021-01-01
1420520,1.8,2021-01-01
1420525,0.37,2021-01-01
1420529,0.06,2021-01-01
1420565,0.73,2021-01-01
1420569,0,2021-01-01
1420720,0.84,2021-01-01
1420783,0.37,2021-01-01
1420800,2.38,2021-01-01
1420811,2.38,2021-01-01
1421182,2.38,2021-01-01
1421461,2.38,2021-01-01
1421517,2.38,2021-01-01
1421525,0,2021-01-01
1421526,0,2021-01-01
1421561,0.37,2021-01-01
1421876,1.1,2021-01-01
1422105,1.1,2021-01-01
1422109,0,2021-01-01
1422142,2.38,2021-01-01
1422143,2.38,2021-01-01
1422183,2.38,2021-01-01
1422841,0.37,2021-01-01
1422862,0.37,2021-01-01
1422892,0.73,2021-01-01
1422930,1.1,2021-01-01
1423221,2.38,2021-01-01
1423242,0,2021-01-01
1423357,0,2021-01-01
1423542,0.37,2021-01-01
1423689,0.84,2021-01-01
1423774,3.69,2021-01-01
1423824,0.95,2021-01-01
1423869,0.73,2021-01-01
1423902,2.38,2021-01-01
1424182,0.84,2021-01-01
1424657,0.73,2021-01-01
1424755,0.95,2021-01-01
1424847,0.95,2021-01-01
1424929,2.38,2021-01-01
1425205,2.38,2021-01-01
1425287,0,2021-01-01
1425292,2.38,2021-01-01
1425355,0.06,2021-01-01
1425450,1.8,2021-01-01
1425565,0,2021-01-01
1425627,0,2021-01-01
1425715,0,2021-01-01
1425923,0.37,2021-01-01
1425965,0.06,2021-01-01
1425966,0.06,2021-01-01
1426332,3.69,2021-01-01
1426800,2.38,2021-01-01
1426945,2.38,2021-01-01
1427066,0.06,2021-01-01
1427159,1.1,2021-01-01
1427437,0.73,2021-01-01
1427570,0.73,2021-01-01
1427925,0.73,2021-01-01
1428156,0.37,2021-01-01
1428205,2.38,2021-01-01
1428336,2.38,2021-01-01
1428439,0,2021-01-01
1428875,2.38,2021-01-01
1429260,2.38,2021-01-01
1429386,0,2021-01-01
1429560,2.38,2021-01-01
1429764,2.38,2021-01-01
1429775,0.95,2021-01-01
1429937,1.1,2021-01-01
1430306,2.38,2021-01-01
1430452,0.37,2021-01-01
1430592,0.95,2021-01-01
1430602,0.95,2021-01-01
1430723,1.8,2021-01-01
1430725,0.06,2021-01-01
1430960,0,2021-01-01
1431567,0.73,2021-01-01
1431852,1.1,2021-01-01
1431897,0.37,2021-01-01
1431959,2.38,2021-01-01
1432196,0.95,2021-01-01
1432364,1.1,2021-01-01
1432732,0.37,2021-01-01
1433195,1.8,2021-01-01
1433270,2.38,2021-01-01
1433607,0.73,2021-01-01
1433642,2.38,2021-01-01
1433660,2.38,2021-01-01
1433714,0.73,2021-01-01
1433994,0,2021-01-01
1434220,0.37,2021-01-01
1434228,0.06,2021-01-01
1434265,1.1,2021-01-01
1434316,2.38,2021-01-01
1434388,0,2021-01-01
1434418,3.69,2021-01-01
1434524,0.73,2021-01-01
1434588,1.8,2021-01-01
1434589,0,2021-01-01
1434614,1.1,2021-01-01
1434620,0.95,2021-01-01
1434621,2.38,2021-01-01
1434647,0.73,2021-01-01
1434728,0.73,2021-01-01
1434754,1.36,2021-01-01
1434842,0.73,2021-01-01
1434868,2.38,2021-01-01
1435049,2.38,2021-01-01
1435064,1.8,2021-01-01
1435508,0.73,2021-01-01
1436040,0.37,2021-01-01
1436126,2.38,2021-01-01
1436208,1.8,2021-01-01
1436223,0.06,2021-01-01
1436229,1.36,2021-01-01
1436304,0.37,2021-01-01
1436425,1.8,2021-01-01
1436549,0,2021-01-01
1437071,0.84,2021-01-01
1437106,0,2021-01-01
1437107,2.38,2021-01-01
1437226,1.8,2021-01-01
1437260,0.06,2021-01-01
1437352,2.38,2021-01-01
1437402,2.38,2021-01-01
1437424,1.36,2021-01-01
1437491,1.8,2021-01-01
1437557,0.73,2021-01-01
1437578,2.38,2021-01-01
1437925,1.8,2021-01-01
1437958,0.73,2021-01-01
1438133,2.38,2021-01-01
1438231,1.8,2021-01-01
1438236,0.37,2021-01-01
1438423,3.05,2021-01-01
1438533,3.69,2021-01-01
1438569,1.1,2021-01-01
1438644,1.1,2021-01-01
1438731,0.73,2021-01-01
1438893,0.06,2021-01-01
1439095,2.38,2021-01-01
1439124,1.1,2021-01-01
1439199,0,2021-01-01
1439222,2.38,2021-01-01
1439288,2.38,2021-01-01
1439404,2.38,2021-01-01
1439567,0,2021-01-01
1439725,1.36,2021-01-01
1440024,2.38,2021-01-01
1440913,0.06,2021-01-01
1440972,3.09,2021-01-01
1441236,2.38,2021-01-01
1441683,1.8,2021-01-01
1441693,0.73,2021-01-01
1441816,2.38,2021-01-01
1441849,0,2021-01-01
1442145,2.38,2021-01-01
1442236,0.73,2021-01-01
1442596,0.37,2021-01-01
1442620,1.36,2021-01-01
1442626,0.84,2021-01-01
1442836,2.38,2021-01-01
1443242,0,2021-01-01
1443611,1.8,2021-01-01
1443646,2.38,2021-01-01
1443669,2.38,2021-01-01
1443799,0.37,2021-01-01
1444192,0.73,2021-01-01
1444275,0,2021-01-01
1444363,1.8,2021-01-01
1444380,3.69,2021-01-01
1444406,1.1,2021-01-01
1444598,0.95,2021-01-01
1444663,0.37,2021-01-01
1444677,0.37,2021-01-01
1444706,0.06,2021-01-01
1445283,2.38,2021-01-01
1445293,0.37,2021-01-01
1445305,0,2021-01-01
1445356,0,2021-01-01
1445504,0.06,2021-01-01
1445918,0,2021-01-01
1445930,1.1,2021-01-01
1446159,1.8,2021-01-01
1446847,2.38,2021-01-01
1447028,2.38,2021-01-01
1447051,0.73,2021-01-01
1447362,2.38,2021-01-01
1447382,0.37,2021-01-01
1447599,2.38,2021-01-01
1447669,2.38,2021-01-01
1448056,3.69,2021-01-01
1448301,0.37,2021-01-01
1448397,1.36,2021-01-01
1448403,0.06,2021-01-01
1448431,2.38,2021-01-01
1448893,2.38,2021-01-01
1449133,0.06,2021-01-01
1449278,0.37,2021-01-01
1449488,0.73,2021-01-01
1449792,1.36,2021-01-01
1449801,0.06,2021-01-01
1449877,0.37,2021-01-01
1450390,0,2021-01-01
1450445,0.06,2021-01-01
1450501,0.06,2021-01-01
1450704,1.36,2021-01-01
1450922,1.1,2021-01-01
1450923,1.1,2021-01-01
1451505,2.38,2021-01-01
1451809,3.69,2021-01-01
1451951,0,2021-01-01
1452217,0.37,2021-01-01
1452384,0,2021-01-01
1452575,0.95,2021-01-01
1452751,0.37,2021-01-01
1452814,0.06,2021-01-01
1452857,2.38,2021-01-01
1452899,0,2021-01-01
1452937,1.36,2021-01-01
1453015,1.1,2021-01-01
1453176,0.06,2021-01-01
1453593,0.73,2021-01-01
1453687,3.69,2021-01-01
1453820,0.37,2021-01-01
1454021,0,2021-01-01
1454124,0,2021-01-01
1454189,0.37,2021-01-01
1454389,0.37,2021-01-01
1454741,0,2021-01-01
1454789,3.09,2021-01-01
1454978,0.06,2021-01-01
1454979,0.06,2021-01-01
1454980,0.06,2021-01-01
1454981,0.06,2021-01-01
1455684,2.38,2021-01-01
1455863,2.38,2021-01-01
1455886,0.06,2021-01-01
1456346,1.1,2021-01-01
1456772,2.38,2021-01-01
1457543,0.95,2021-01-01
1457612,3.05,2021-01-01
1458412,0.84,2021-01-01
1458696,1.36,2021-01-01
1458962,0.37,2021-01-01
1459200,0,2021-01-01
1459266,0.37,2021-01-01
1459417,2.38,2021-01-01
1459450,0,2021-01-01
1459839,2.38,2021-01-01
1459862,1.36,2021-01-01
1460198,0,2021-01-01
1460235,0,2021-01-01
1460329,2.38,2021-01-01
1460602,0.73,2021-01-01
1460702,0.73,2021-01-01
1461119,2.38,2021-01-01
1461640,0.37,2021-01-01
1461755,2.38,2021-01-01
1461993,1.1,2021-01-01
1462120,2.38,2021-01-01
1462223,0.73,2021-01-01
1462370,1.1,2021-01-01
1462418,0.84,2021-01-01
1462586,0,2021-01-01
1462633,0.95,2021-01-01
1463101,3.69,2021-01-01
1463172,2.38,2021-01-01
1463258,2.38,2021-01-01
1463361,2.38,2021-01-01
1463398,0.37,2021-01-01
1463471,0.06,2021-01-01
1463729,0.37,2021-01-01
1463959,0,2021-01-01
1463972,1.8,2021-01-01
1464343,1.36,2021-01-01
1464423,2.38,2021-01-01
1464591,1.1,2021-01-01
1464790,2.38,2021-01-01
1464963,2.38,2021-01-01
1465112,0.95,2021-01-01
1465128,0.84,2021-01-01
1465317,0.06,2021-01-01
1465740,2.38,2021-01-01
1465763,0.06,2021-01-01
1465885,0.84,2021-01-01
1466026,0.84,2021-01-01
1466085,0.84,2021-01-01
1466258,2.38,2021-01-01
1466292,0.37,2021-01-01
1466301,2.38,2021-01-01
1466538,2.38,2021-01-01
1466593,0.84,2021-01-01
1466815,0.37,2021-01-01
1467019,0,2021-01-01
1467027,0.37,2021-01-01
1467076,0,2021-01-01
1467373,2.38,2021-01-01
1467623,2.38,2021-01-01
1467652,3.05,2021-01-01
1467760,2.38,2021-01-01
1467761,1.8,2021-01-01
1467808,3.09,2021-01-01
1467858,2.38,2021-01-01
1467933,0.37,2021-01-01
1468079,0.06,2021-01-01
1468091,1.1,2021-01-01
1468174,2.38,2021-01-01
1468328,2.38,2021-01-01
1468516,0.95,2021-01-01
1468666,2.38,2021-01-01
1468748,2.38,2021-01-01
1468780,0,2021-01-01
1468944,1.1,2021-01-01
1469038,0,2021-01-01
1469134,0.37,2021-01-01
1469367,2.38,2021-01-01
1469372,2.38,2021-01-01
1469392,0.06,2021-01-01
1469395,3.09,2021-01-01
1469433,0.37,2021-01-01
1469443,2.38,2021-01-01
1469510,0.37,2021-01-01
1469606,0,2021-01-01
1470099,2.38,2021-01-01
1470157,0.37,2021-01-01
1470205,0.73,2021-01-01
1470215,0.95,2021-01-01
1470683,1.36,2021-01-01
1470699,0.37,2021-01-01
1470795,0.37,2021-01-01
1471055,1.1,2021-01-01
1471088,0.37,2021-01-01
1471256,0.37,2021-01-01
1471261,1.1,2021-01-01
1471265,2.38,2021-01-01
1471420,0.73,2021-01-01
1471458,0.37,2021-01-01
1471727,0.73,2021-01-01
1471824,1.1,2021-01-01
1472012,1.36,2021-01-01
1472072,0.06,2021-01-01
1472091,0.73,2021-01-01
1472093,0,2021-01-01
1472215,0.06,2021-01-01
1472341,0,2021-01-01
1472343,0,2021-01-01
1472353,0.37,2021-01-01
1472494,0.73,2021-01-01
1472787,2.38,2021-01-01
1473061,0,2021-01-01
1473078,0.37,2021-01-01
1473334,1.36,2021-01-01
1473844,0.84,2021-01-01
1474042,0.37,2021-01-01
1474098,0.84,2021-01-01
1474167,0.73,2021-01-01
1474432,3.69,2021-01-01
1474464,0,2021-01-01
1474547,0.37,2021-01-01
1474627,1.1,2021-01-01
1474735,2.38,2021-01-01
1474777,0.37,2021-01-01
1474903,0.73,2021-01-01
1474904,0.06,2021-01-01
1474952,0.37,2021-01-01
1475115,3.69,2021-01-01
1475260,1.1,2021-01-01
1475274,0.37,2021-01-01
1475348,2.38,2021-01-01
1475422,0.06,2021-01-01
1475841,2.38,2021-01-01
1475922,1.1,2021-01-01
1476034,0.84,2021-01-01
1476045,0.84,2021-01-01
1476150,1.1,2021-01-01
1476170,0,2021-01-01
1476246,0.37,2021-01-01
1476264,0.37,2021-01-01
1476651,0.95,2021-01-01
1476719,0,2021-01-01
1476765,2.38,2021-01-01
1476963,2.38,2021-01-01
1477032,0,2021-01-01
1477049,1.1,2021-01-01
1477081,0.06,2021-01-01
1477156,0.37,2021-01-01
1477200,0.37,2021-01-01
1477246,0.73,2021-01-01
1477294,2.38,2021-01-01
1477324,0.06,2021-01-01
1477333,2.38,2021-01-01
1477425,0.95,2021-01-01
1477449,3.69,2021-01-01
1477598,0.37,2021-01-01
1477641,1.1,2021-01-01
1477720,0,2021-01-01
1477845,0,2021-01-01
1478085,0.37,2021-01-01
1478102,0,2021-01-01
1478121,2.38,2021-01-01
1478242,2.38,2021-01-01
1478320,3.69,2021-01-01
1478454,0.73,2021-01-01
1478484,0.37,2021-01-01
1478725,0,2021-01-01
1478888,0.06,2021-01-01
1478950,0.37,2021-01-01
1479094,0.84,2021-01-01
1479238,0,2021-01-01
1479247,0.73,2021-01-01
1479290,2.38,2021-01-01
1479365,0.06,2021-01-01
1479419,2.38,2021-01-01
1479426,0,2021-01-01
1479509,0.06,2021-01-01
1479615,1.36,2021-01-01
1479681,2.38,2021-01-01
1479750,0.95,2021-01-01
1479920,0,2021-01-01
1480999,1.1,2021-01-01
1481241,1.36,2021-01-01
1481506,0.37,2021-01-01
1481512,0.37,2021-01-01
1481513,1.1,2021-01-01
1481582,2.38,2021-01-01
1481646,0.84,2021-01-01
1481792,0.73,2021-01-01
1481832,0.84,2021-01-01
1482080,0.37,2021-01-01
1482278,0,2021-01-01
1482361,0,2021-01-01
1482512,2.38,2021-01-01
1482541,0.73,2021-01-01
1483096,1.1,2021-01-01
1483386,0,2021-01-01
1483405,0.06,2021-01-01
1483510,2.38,2021-01-01
1483830,0.37,2021-01-01
1483934,1.1,2021-01-01
1483994,1.1,2021-01-01
1484478,0.37,2021-01-01
1484504,0.95,2021-01-01
1484565,3.05,2021-01-01
1484612,0,2021-01-01
1484769,0,2021-01-01
1484928,0.06,2021-01-01
1485003,2.38,2021-01-01
1485469,0.95,2021-01-01
1485487,0.37,2021-01-01
1485527,0.37,2021-01-01
1485538,0.06,2021-01-01
1485933,0.37,2021-01-01
1485964,0.37,2021-01-01
1486159,2.38,2021-01-01
1486221,0.06,2021-01-01
1486298,0,2021-01-01
1486299,0,2021-01-01
1486957,2.38,2021-01-01
1487052,0.37,2021-01-01
1487101,0.37,2021-01-01
1487197,0.73,2021-01-01
1487295,0.37,2021-01-01
1487371,2.38,2021-01-01
1487428,0.73,2021-01-01
1487610,0.06,2021-01-01
1487712,2.38,2021-01-01
1487782,0.37,2021-01-01
1487798,0.06,2021-01-01
1487811,0.06,2021-01-01
1487839,0.06,2021-01-01
1487843,0,2021-01-01
1487906,0.37,2021-01-01
1487918,0.73,2021-01-01
1487952,1.8,2021-01-01
1487990,0.37,2021-01-01
1488039,0.73,2021-01-01
1488075,0.37,2021-01-01
1488139,2.38,2021-01-01
1488613,0.37,2021-01-01
1488775,1.1,2021-01-01
1488813,2.38,2021-01-01
1488917,0.73,2021-01-01
1489096,2.38,2021-01-01
1489136,0.95,2021-01-01
1489137,0,2021-01-01
1489256,0,2021-01-01
1489393,2.38,2021-01-01
1489895,0.37,2021-01-01
1489902,0,2021-01-01
1489979,0.95,2021-01-01
1490013,0.37,2021-01-01
1490165,0,2021-01-01
1490186,0.06,2021-01-01
1490281,2.38,2021-01-01
1490286,1.1,2021-01-01
1490349,0.73,2021-01-01
1490366,0.06,2021-01-01
1490412,0.06,2021-01-01
1490636,0,2021-01-01
1490660,0.95,2021-01-01
1490892,2.38,2021-01-01
1490906,0.84,2021-01-01
1490930,0,2021-01-01
1490978,2.38,2021-01-01
1490983,0,2021-01-01
1491419,2.38,2021-01-01
1491487,0.73,2021-01-01
1491501,0.37,2021-01-01
1491576,0.95,2021-01-01
1491863,0.06,2021-01-01
1492074,1.1,2021-01-01
1492165,3.09,2021-01-01
1492194,0.06,2021-01-01
1492195,0.06,2021-01-01
1492261,0.37,2021-01-01
1492298,2.38,2021-01-01
1492422,2.38,2021-01-01
1492633,2.38,2021-01-01
1492658,0.95,2021-01-01
1492674,2.38,2021-01-01
1492691,2.38,2021-01-01
1492739,0.06,2021-01-01
1492832,0.37,2021-01-01
1492915,0.73,2021-01-01
1492966,0.37,2021-01-01
1493006,0,2021-01-01
1493182,0.37,2021-01-01
1493491,0.37,2021-01-01
1493523,0.06,2021-01-01
1493566,2.38,2021-01-01
1493594,1.1,2021-01-01
1493637,0.37,2021-01-01
1493639,0.37,2021-01-01
1493683,0,2021-01-01
1493761,2.38,2021-01-01
1494259,2.38,2021-01-01
1494319,3.69,2021-01-01
1494448,2.38,2021-01-01
1494530,0.06,2021-01-01
1494538,0.37,2021-01-01
1494558,0.06,2021-01-01
1494582,0.84,2021-01-01
1494650,2.38,2021-01-01
1494728,1.1,2021-01-01
1494809,0,2021-01-01
1494891,0.73,2021-01-01
1494904,0.73,2021-01-01
1495153,0,2021-01-01
1495222,0.06,2021-01-01
1495231,0.73,2021-01-01
1495240,0.73,2021-01-01
1495320,2.38,2021-01-01
1495479,0.37,2021-01-01
1495660,0.37,2021-01-01
1495825,0,2021-01-01
1495925,0.37,2021-01-01
1495932,1.8,2021-01-01
1496048,2.38,2021-01-01
1496099,2.38,2021-01-01
1496252,0.06,2021-01-01
1496292,0,2021-01-01
1496323,2.38,2021-01-01
1496371,0.06,2021-01-01
1496443,1.8,2021-01-01
1496623,0.37,2021-01-01
1496631,0,2021-01-01
1496671,2.38,2021-01-01
1496749,3.09,2021-01-01
1497186,0,2021-01-01
1497253,3.05,2021-01-01
1497270,0.37,2021-01-01
1497275,0.37,2021-01-01
1497504,2.38,2021-01-01
1497645,2.38,2021-01-01
1497770,2.38,2021-01-01
1497862,0.37,2021-01-01
1498021,0.37,2021-01-01
1498068,2.38,2021-01-01
1498382,0.73,2021-01-01
1498403,1.36,2021-01-01
1498576,0.06,2021-01-01
1498612,0.06,2021-01-01
1498710,2.38,2021-01-01
1498828,2.38,2021-01-01
1499361,0,2021-01-01
1499422,1.8,2021-01-01
1499453,1.8,2021-01-01
1499470,0.37,2021-01-01
1499494,1.1,2021-01-01
1499505,3.09,2021-01-01
1499506,0.37,2021-01-01
