CIK,"('exchange_and_symbol', 'variation_0')",market_cap_at_prediction_date
1747661,Nasdaq:ADD,207657553
1747748,Nasdaq:XM,19155265342
1748137,Nasdaq:NEOV,123991834
1748252,NASDAQ:DDMXW,
1748621,NASDAQ:ALACR,575000
1748773,NASDAQ:RTLR,1575075200
1748790,NYSE:AMCR,17632000000
1748797,Nasdaq:DOOO,1193726400
1748824,NYSE:BSIG,1978060000
1748907,Nasdaq:ORTX,154954700
1749704,NYSE:AGTI,2621162066
1749723,Nasdaq:NFE,4472315305
1749797,Nasdaq:CIH,79573296
1750019,Nasdaq:TCRR,180573237
1750106,Nasdaq:AEI,15810327
1750149,Nasdaq:IKT,40732565
1750153,Nasdaq:GOEV,570514200
1750264,Nasdaq:HPH,402167800
1750284,Nasdaq:OLMA,381927568
1750593,Nasdaq:DUO,573654234
1750735,Nasdaq:MRBK,104017199
1751008,Nasdaq:APP,28377679599
1751143,NASDAQ:ATCXW,285025069
1751299,OTC:KLDO,96002111
1751783,Nasdaq:RBKB,114476745
1751788,NYSE:DOW,
1751876,Nasdaq:HAPP,18171671.1
1752036,Nasdaq:CALB,160896576
1752039,,
1752108,NASDAQ:RBZ,
1752474,OTC:KLDI,
1752828,Nasdaq:CELUW,583382066
1752836,NASDAQ:CVET,2433247921
1753162,Nasdaq:FTHM,252848062
1753217,NYSE:JHAA,76823442
1753220,,
1753268,NASDAQ:RUHN,
1753368,Nasdaq:SANG,532367448
1753539,NYSE:BKSY,595150400
1753673,Nasdaq:SJ,184536790
1753706,Nasdaq:FREE,396991271
1753886,NYSE:STON,272716290
1754068,Nasdaq:ALVR,926036358
1754170,Nasdaq:ASLE,723499416
1754226,Nasdaq:OBT,215911500
1754301,Nasdaq:FOX,19243580000
1754323,Nasdaq:PBTS,10013040
1754581,NASDAQ:FUTU,5919052661
1754820,NYSE:DM,1327319300
1754824,NASDAQ:SAMA,
1754836,NYSE:EIC,104237272
1755058,Nasdaq:ATIF,29508140
1755237,Nasdaq:CYCN,1354382400
1755672,NYSE:CTVA,32638992000
1755953,Nasdaq:GRYP,50001822
1756180,Nasdaq:NCRA,36951748
1756262,Nasdaq:TMDX,559048045
1756499,Nasdaq:MCLD,147708639
1756594,Nasdaq:IVA,555730400
1756607,AMEX:EQX,1635400000
1756699,Nasdaq:TIGR,728419776
1756701,Nasdaq:LNKB,78290508
1756708,NYSE:JMIA,1171557925
1756908,NYSE:NRGX,538064089
1757064,Nasdaq:GNFT,219551186
1757073,NYSE:NVST,6468956000
1757097,Nasdaq:CNTG,557644800
1757143,Nasdaq:AIH,64285000
1757399,NYSE:TUFN,364705572
1757715,Nasdaq:ATER,209668662
1757840,AMEX:INDO,21815604
1757898,NYSE:STE,
1757932,,
1758009,Nasdaq:QUBT,100299443
1758021,Nasdaq:KRT,361098588
1758057,Nasdaq:LAZR,5440388317
1758478,AMEX:CLDI,348180444
1758488,Nasdaq:OSW,820229680
1758530,Nasdaq:SY,328712809
1758730,Nasdaq:TW,18943464568
1758736,OTC:MKDTY,2765268.6
1758766,NYSE:STEM,
1759124,NYSE:IAUM,0
1759136,Nasdaq:BHAT,196976476
1759138,Nasdaq:CABA,127542856
1759186,Nasdaq:COEP,93665625
1759425,Nasdaq:MIRM,477870338
1759509,Nasdaq:LYFT,13044020860
1759546,Nasdaq:RIDE,672285840
1759614,Nasdaq:YJ,122545321
1759631,NYSE:HYLN,1022965873
1759655,NASDAQ:PRVA,2418351171
1759774,NYSE:PSTL,249418153
1759783,Nasdaq:EH,837025625
1759824,NYSE:ALTG,442303289
1760173,Nasdaq:SRGA,
1760247,Nasdaq:EGLX,
1760542,Nasdaq:HOOK,82083975
1760654,Nasdaq:CURI,
1760689,Nasdaq:MVST,1186019555
1760717,NASDAQ:SCPL,358190000
1760764,OTC:GMVDF,13087361
1760854,Nasdaq:NBTX,270225992
1760903,Nasdaq:JUPW,22415113
1760965,NYSE:KTB,2701612240
1761312,Nasdaq:PLMR,1549317123
1761612,Nasdaq:BCYC,1416990440
1761696,Nasdaq:CRKN,44112886
1761918,Nasdaq:ERAS,1637448861
1761940,NYSE:DSSI,
1762239,Nasdaq:KAVL,26999387
1762301,NYSE:FVRR,4168263294
1762303,Nasdaq:RCEL,293870748
1762417,Nasdaq:DOYU,809391995
1762459,NYSE:ATC,4756423280
1762506,NYSE:VIST,449443886
1762815,,
1763197,NASDAQ:MOHO,
1763950,Nasdaq:LTRN,82107141
1764013,Nasdaq:HSAQ,904098001
1764046,NYSE:CLVT,14620270000
1764301,NYSE:SCPE,4916250
1764757,OTC:DIDIY,28416523528
1764791,NASDAQ:ORPH,518530480
1764925,NYSE:WORK,
1765159,Nasdaq:NVEI,7384585678
1765336,NASDAQ:HYDR,0
1766140,Nasdaq:UNCY,29750905
1766146,NASDAQ:LATNW,
1766363,NYSE:EDR,7851296219
1766368,NYSE:MEC,282557585
1766400,Nasdaq:PNTG,569173500
1766478,NYSE:AOMR,331073561
1766502,NYSE:CHWY,23616712440
1766526,Nasdaq:TECTP,42745013
1766600,Nasdaq:SNDL,1100972884
1767043,NASDAQ:SONGW,0
1767258,Nasdaq:XPEL,1784602144
1767582,OTC:LKNCY,2557744614
1767837,Nasdaq:RMBI,178429616
1768012,NASDAQ:GNOG,794013225.6
1768224,Nasdaq:ARCT,1253634040
1768259,NYSE:GOTU,495638204
1768267,Nasdaq:CRNC,2741645010
1768446,Nasdaq:ELYM,122482904
1768666,NYSE:BST,2835709823
1768946,Nasdaq:BPTS,30688950
1769116,NYSE:VIAO,158823723
1769256,NASDAQ:FLJ,20108872
1769318,NASDAQ:THBRW,
1769484,Nasdaq:BIOX,554908468
1769617,Nasdaq:HONE,735313915
1769624,Nasdaq:AGBA,15152500
1769663,Nasdaq:PBFS,281937426
1769697,Nasdaq:LITM,75319100
1769768,Nasdaq:EJH,8126505573
1769804,Nasdaq:AUGX,135256590
1770088,Nasdaq:WIMI,190276217
1770121,Nasdaq:SANA,2667920990
1770141,NYSE:UPH,245098699
1770236,AMEX:MITQ,23931625
1770251,NASDAQ:ORSNR,
1770450,Nasdaq:XRX,3692666880
1770787,Nasdaq:TXG,15316293655
1770883,NYSE:LINX,50989005517
1771007,Nasdaq:AFYA,1319090671
1771226,NYSE:RMM,387895395
1771279,NASDAQ:WSG,
1771515,Nasdaq:GO,2761684080
1771885,Nasdaq:HUGE,35644114
1771910,NYSE:ADCT,1605974706
1771917,Nasdaq:KRTX,3507714942
1771928,NASDAQ:FLLCW,
1772016,NYSE:BRBR,1034250000
1772028,OTC:SCPS,35194877
1772177,Nasdaq:KRUS,657599519
1772253,NYSE:FLNG,1138057109
1772303,,
1772695,NYSE:NOVA,2845155485
1772720,NYSE:PICC,513677013
1772757,Nasdaq:DKNG,
1772921,Nasdaq:ONEW,666457800
1773086,NASDAQ:ZGYHW,
1773087,NASDAQ:THCA,174531010
1773250,NYSE MKT:MMX,647551764.5
1773383,NYSE:DT,16075404120
1773427,Nasdaq:SWTX,3354541842
1773751,NYSE:HIMS,1246439062
1774155,NASDAQ:BTRS,1126301510
1774170,Nasdaq:PWFL,167345909
1774342,NYSE:NMCO,842773298
1774675,NYSE:SKIL,191070034
1774983,Nasdaq:BROG,792317889
1775085,Nasdaq:CLEU,7139999.98
1775194,Nasdaq:UPXI,65184463
1775625,Nasdaq:SDC,303003650
1775898,Nasdaq:UCL,76356403
1776067,Nasdaq:OCG,71051566
1776661,Nasdaq:ADVWW,2446949233
1776878,,
1776903,NASDAQ:NFINW,
1776909,NASDAQ:CURI,293447400
1776927,,
1776967,NYSE:NTCO,6515246690
1776985,Nasdaq:BNTX,67156120000
1777319,Nasdaq:CISO,2377120520
1777393,NYSE:CHPT,5965628852
1777765,Nasdaq:VQS,52368216
1777835,NASDAQ:PWP,506834637
1777921,NASDAQ:AVPT,42000000
1777946,NYSE:IRNT,380097963
1778016,Nasdaq:IMAB,3574658258
1778114,NYSE:AIO,918825799
1778784,Nasdaq:PVBC,292385074
1778982,Nasdaq:HUIZ,70495176
1779020,NYSE:DNMR,843028972
1779128,Nasdaq:BLDE,624346728
1779303,NYSE MKT:DCSX,551682.4
1779372,Nasdaq:BEAT,27459422
1779474,Nasdaq:MAPS,406011776
1779476,Nasdaq:KRKR,48712124
1779578,Nasdaq:QLI,102602500
1780097,Nasdaq:BXRX,18146.52
1780201,Nasdaq:LVLU,305007080
1780232,NYSE:GFL,12737970426
1780262,NASDAQ:NBAC,
1780312,Nasdaq:ASTS,419011258
1780531,NYSE:OCFT,82013553240
1780652,Nasdaq:CAN,850033125
1780731,Nasdaq:EPOW,37172800
1780785,Nasdaq:CNEY,47568200
1781115,NYSE:ALUS,
1781162,Nasdaq:MNTS,277025169
1781193,Nasdaq:QH,38644496
1781335,NYSE:OTIS,35212541000
1781397,Nasdaq:EEIQ,28397385
1781730,Nasdaq:TCBX,347118200
1781753,NYSE:DAO,1295993231
1781755,Nasdaq:BRP,1782880822
1781983,Nasdaq:APRE,70216488
1782037,Nasdaq:YGMZ,17044715
1782170,Nasdaq:RELY,1193927185
1782223,Nasdaq:PYXS,285373600
1782309,Nasdaq:EDTK,13554750
1782594,Nasdaq:GTH,601620519
1782627,AMEX:WBEV,59479584
1782754,NYSE:AZEK,6475839813
1782941,Nasdaq:TIRX,13604771
1782999,Nasdaq:PRTC,836818744
1783010,Nasdaq:AMYT,646985768
1783032,Nasdaq:ELEV,50471657
1783036,Nasdaq:NLSP,15548645
1783180,NYSE:CARR,44047332000
1783183,Nasdaq:PHAT,704166309
1783317,NASDAQ:MCFE,11171353194
1783328,Nasdaq:TCRX,90234443
1783398,NYSE:UWMC,632923703
1783407,Nasdaq:LIZI,83826820
1783879,Nasdaq:HOOD,15504587356
1784168,OTC:ELMSQ,0
1784254,Nasdaq:MDIA,99860720
1784535,Nasdaq:PRCH,1506847284
1784567,Nasdaq:HCDI,766327776
1784797,NYSE:BRMK,1200862600
1784851,Nasdaq:SHPW,173868500
1784970,Nasdaq:NXTT,925518038
1785154,NYSE:DNK,
1785173,Nasdaq:ETNB,257728340
1785345,Nasdaq:LABP,178402704
1785424,Nasdaq:KPLT,257734419
1785530,Nasdaq:HOWL,215554400
1785566,Nasdaq:ZCMD,44210402
1785592,Nasdaq:LFLY,411335430
1785680,Nasdaq:HYW,143129177
1785971,NYSE:BMEZ,2687695086
1786108,Nasdaq:TRIN,429462574
1786117,NYSE:PINE,211295626
1786182,OTC:FHSEY,43998200
1786248,NYSE:NREF,169698760
1786255,Nasdaq:ICVX,619186140
1786286,Nasdaq:DPRO,53784355
1786352,NYSE:BILL,24799775979
1786511,Nasdaq:ANPC,12795102
1786689,NYSE MKT:RCOR,
1786842,NYSE:VNT,4895930000
1786909,NYSE:SBSW,8638435920
1787005,NASDAQ:CNNB,37298578
1787134,NASDAQ:SCR,
1787297,Nasdaq:PASG,348869491
1787306,Nasdaq:ARQT,874025368
1787400,Nasdaq:NKTX,483981886
1787414,Nasdaq:BSBK,132607483
1787425,Nasdaq:XP,16162395690
1787518,Nasdaq:BRLI,62209980
1787640,NYSE:CNVY,544564800
1787740,Nasdaq:TIVC,42455550
1787803,Nasdaq:WNW,46441096
1788028,Nasdaq:JSPR,102543777
1788257,Nasdaq:BWMX,762377034
1788348,NYSE:BIPC,4734516484
1788399,NYSE:DLY,862765109
1788717,NYSE:FXLV,896514789
1788841,Nasdaq:HLBZ,9307105500
1788882,Nasdaq:ROOT,755136000
1789029,NYSE:AEVA,1701893265
1789192,Nasdaq:NITO,10590757
1789299,Nasdaq:UTME,23789274
1789760,NASDAQ:CIICW,
1789769,Nasdaq:TIL,33112285051
1789832,NYSE:HESM,648250000
1789940,Nasdaq:FWRG,905955252
1789972,Nasdaq:CGEM,685355070
1789974,Nasdaq:IGIC,355355000
1790121,NASDAQ:ACKIU,
1790169,Nasdaq:FLGC,80884170
1790177,NYSE:RFM,142004932
1790340,Nasdaq:IMRX,544493200
1790515,NASDAQ:EQOSW,88397892
1790665,OTC:GNRS,71150625
1790982,,
1791091,,
1791278,NASDAQ:BLCT,54589948
1791706,Nasdaq:LI,27197024557
1791725,Nasdaq:HUDI,378869790
1791773,,
1791863,NYSE:BEPC,6113218641
1792030,Nasdaq:IMCC,258446344
1792044,Nasdaq:VTRS,15431944000
1792267,Nasdaq:BNR,1106158805
1792580,NYSE:OVV,8091489000
1792581,Nasdaq:KRBP,737571600
1792627,OTC:TKAYF,7189501184
1792781,NYSE:CURV,1077981660
1792789,Nasdaq:DASH,49876935290
1792829,Nasdaq:VSTA,299947766
1792849,Nasdaq:HPK,1386989820
1793129,NYSE:NDMO,946091332
1793229,NYSE:CCV,2753637316
1793294,NASDAQ:PPD,
1793659,NYSE:DMYS,889558203
1793663,NYSE:VTEX,2006171700
1793855,NYSE:ASGI,178867740
1793862,Nasdaq:DADA,3122301165
1793882,NYSE:PTA,1307771010
1794287,NYSE:DYFN,
1794350,NYSE:YALA,893060321
1794515,Nasdaq:ZI,24731336445
1794621,,
1794669,NYSE:FOUR,3101030099
1794717,OTC:SCVX,286925000
1794783,NYSE:SLQT,1431423180
1794846,Nasdaq:ATCOL,0
1794905,Nasdaq:CYXT,1570888817
1795250,NYSE:SPHR,2196132900
1795251,Nasdaq:NNOX,858244800
1795579,Nasdaq:CALT,687244997
1795589,Nasdaq:KC,3403379319
1795815,Nasdaq:BCAL,104300000
1796022,Nasdaq:STEP,2207381410
1796073,AMEX:VZLA,
1796129,Nasdaq:VINC,208410000
1796209,NYSE:APG,5206500000
1796280,Nasdaq:ORIC,609925279
1796514,Nasdaq:BTCT,113620
1796898,Nasdaq:MAXN,540129940
1797099,,
1797336,Nasdaq:AYLA,121515816
1797768,Nasdaq:KNTE,746451893
1798100,NYSE:NTST,783648541
1798270,Nasdaq:IONM,1297014271
1798562,Nasdaq:TMC,409196454
1798618,NYSE:PDO,2129225625
1798749,Nasdaq:AVTE,231206964
1799011,Nasdaq:LUCD,92459986
1799191,Nasdaq:TOI,533715921
1799208,NYSE:DNB,8284837999
1799290,Nasdaq:EBON,186601117
1799332,Nasdaq:GAN,359997765
1799448,Nasdaq:ALGS,497518171
1799567,Nasdaq:DDI,721002552
1799611,NASDAQ:CGROW,
1799788,Nasdaq:GLSI,367272412
1799858,,
1799983,NYSE:GB,1139501150
1800227,NASDAQ:IAC,10874318640
1800315,Nasdaq:GLTO,72375148
1800347,NYSE:ETWO,3125102857
1800392,Nasdaq:MLGO,20745229
1800637,Nasdaq:AGFY,201027492
1800667,Nasdaq:FROG,2722167760
1800682,NYSE:CANO,1566961112
1801075,NASDAQ:ANAT,5062590888
1801169,Nasdaq:OPEN,8599724640
1801170,Nasdaq:CLOV,1869284004
1801198,Nasdaq:LEGN,6887245261
1801368,NYSE:MP,7301333191
1801602,Nasdaq:SBIG,248856256
1801661,NYSE:SKLZ,3030846891
1801754,Nasdaq:TIG,413723229
1801777,Nasdaq:AMTI,534881151
1801834,Nasdaq:PRFX,12626351
1802156,NYSE:XPOF,414455500
1802450,Nasdaq:LIFW,
1802457,Nasdaq:ORGN,843822379
1802665,Nasdaq:HRMY,2364546294
1802768,Nasdaq:RPRX,15936385480
1802883,Nasdaq:API,1777960426
1802971,NYSE:NOTE,1284429207
1802974,Nasdaq:AVO,1257241145
1803112,NYSE:TDCX,2218257400
1803599,Nasdaq:CNXC,8640113150
1803696,Nasdaq:ADEA,526209233
1803901,Nasdaq:TALK,162271022
1803914,Nasdaq:PLBY,1088299820
1804176,NYSE:BFLY,1403853067
1804469,Nasdaq:GFAI,18910362
1804583,OTC:RAASY,466682028
1804585,NASDAQ:NGIO,
1804591,Nasdaq:ME,2819767243
1804745,Nasdaq:DRVN,4981846817
1805012,Nasdaq:VTRU,304862600
1805077,Nasdaq:EOSE,437285318
1805242,Nasdaq:BNZI,278875000
1805284,NYSE:RKT,1917511636
1805385,Nasdaq:NHICW,633696816
1805387,Nasdaq:CERE,4700415850
1805508,Nasdaq:ITQ,224710000
1805521,Nasdaq:FFIE,1544786496
1805594,Nasdaq:JWEL,513350983
1805651,NYSE:ACDI,160343850
1805795,NASDAQ:MACU,137501375
1805833,NYSE:SST,809613325
1805890,Nasdaq:FUSN,214908402
1806156,NASDAQ:GHAC,252361725
1806201,NASDAQ:LPRO,2775195020
1806310,Nasdaq:TSHA,528593980
1806347,Nasdaq:WEST,335908790
1806524,Nasdaq:LGHL,16026080
1806837,Nasdaq:VERX,2530603000
1806904,Nasdaq:EZGO,18250530
1806952,Nasdaq:LYEL,1022103360
1807046,AMEX:OZ,343180504
1807120,Nasdaq:DSGN,875279385
1807166,NASDAQ:AMST,327136011
1807192,Nasdaq:CD,2261050468
1807389,Nasdaq:CPOP,27565916
1807594,Nasdaq:MLAC,35901562
1807846,NYSE:FSNB,857892400
1807983,OTC:MDNAF,95572389
1808158,Nasdaq:RPTX,833893596
1808220,Nasdaq:GOCO,351886800
1808665,Nasdaq:ASRT,94085530
1808805,NASDAQ:NAUT,422320405
1808834,NYSE:AAN,2799966180
1808865,Nasdaq:ITOS,1525437763
1808898,Nasdaq:BNTC,23125882
1808997,Nasdaq:AOUT,263512500
1809104,NYSE:ALIT,4445560609
1809122,Nasdaq:CVAC,7001869921
1809158,NYSE:KUKE,107508000
1809196,Nasdaq:IMTX,807172776
1809353,,
1809519,Nasdaq:GDRX,13812259890
1809541,NYSE:BCAT,2017809477
1809587,NYSE:BEKE,20538180466
1809616,Nasdaq:UPC,31697972
1809691,NYSE:AMTD,
1809987,NYSE:MIR,
1810019,Nasdaq:RXT,2752827000
1810031,Nasdaq:FRLN,1108620626
1810140,AMEX:POL,147769804
1810182,Nasdaq:ALXO,907737286
1810467,Nasdaq:SNTG,23530366
1810523,NYSE:FTHY,724428100
1810546,Nasdaq:EBC,3451825851
1810560,Nasdaq:REVBW,144935714
1810739,Nasdaq:RADI,1201961931
1810806,NYSE:U,39603909010
1810997,NYSE:XPEV,33542852477
1811063,NYSE:NUVB,1602884700
1811074,NYSE:TPL,9379487548
1811109,Nasdaq:AUVI,978328402
1811115,Nasdaq:RNLX,372272596
1811210,Nasdaq:LCID,28127558904
1811216,Nasdaq:BAOS,25288309
1811414,NYSE:QS,9156466350
1811764,Nasdaq:PNT,468633328
1811856,Nasdaq:VIEW,808322862
1811882,NYSE:PSTH,3938002000
1812173,NYSE:RBOT,919563010
1812234,NYSE:CCV,494000000
1812360,NYSE:FOXO,334221433
1812364,Nasdaq:RLAY,3096814623
1812477,Nasdaq:BITF,759588097
1812727,Nasdaq:RELI,30795972
1812923,NYSE:SDHY,446829841
1813658,OTC:TMPO,262877158
1813756,NYSE:WE,5634626760
1813783,Nasdaq:VMAR,43878672
1813914,Nasdaq:CMAX,587094440
1814067,Nasdaq:LXEH,120000600
1814114,NASDAQ:OBIO,201023500
1814215,NYSE:BURU,
1814287,Nasdaq:ABL,85215000
1814329,Nasdaq:ASTR,2079137520
1814423,NYSE:IH,145062904
1814550,Nasdaq:SRZN,235033900
1814728,NASDAQ:ETAC,749046000
1815021,NYSE:BQ,505703294
1815086,Nasdaq:BTWN,728867052
1815095,NYSE:OUST,8806842554
1815184,NYSE:RBAC,712281250
1815436,NASDAQ:AHI,356423868
1815442,Nasdaq:KYMR,2624999558
1815495,NYSE:NGA,
1815526,NASDAQ:BTAQ,440991250
1815566,Nasdaq:IFBD,730754625
1815620,Nasdaq:OPT,284984935
1815753,Nasdaq:TBCP,469996557
1815776,Nasdaq:GRPH,571698496
1815846,NYSE:MNSO,2860412250
1815849,NYSE:ATIP,512337450
1815903,Nasdaq:PTPI,334118
1815909,,
1815974,Nasdaq:ANEB,171742553
1816007,NYSE:LU,12951899071
1816017,NYSE:SPIR,471416100
1816048,NASDAQ:SAII,
1816090,NASDAQ:FTOCW,
1816101,NYSE:DMYD,
1816172,Nasdaq:JZXN,27073909
1816233,Nasdaq:SHCR,1343306024
1816431,Nasdaq:QSI,503732158
1816581,NYSE:CLAA,
1816590,Nasdaq:CMPS,955142377
1816613,NYSE:MKFG,517742070
1816696,NASDAQ:ITAC,
1816708,NYSE:OWLT,185857721
1816723,NYSE MKT:GRFX,50489928
1816736,Nasdaq:IRON,117266544
1816815,Nasdaq:BON,58437675
1816906,NASDAQ:GMGT,81869733
1817004,Nasdaq:EZFL,273096482
1817153,NASDAQ:EDTXU,28721250
1817159,NYSE:RFMZ,474616581
1817229,Nasdaq:VOR,451706623
1817232,Nasdaq:DUNEW,212821874
1817358,Nasdaq:ASO,3499986879
1817511,Nasdaq:SOPA,106336523
1817565,Nasdaq:FXCO,
1817640,Nasdaq:BREZ,149268126
1817713,Nasdaq:JANX,782958137
1817786,NASDAQ:RCHG,247494000
1817868,Nasdaq:JAQCW,195465888
1817944,NASDAQ:BLUW,
1818089,NYSE:BOAC,221126201
1818093,Nasdaq:SKIN,3028715863
1818201,Nasdaq:CCCS,6592022619
1818221,NYSE:EQD,507150000
1818331,Nasdaq:WGS,36180445795
1818346,NYSE:LEAP,455442912
1818382,Nasdaq:ALPA,836389605
1818383,NYSE:MAX,552870304
1818502,NYSE:OPFI,58534298
1818644,NASDAQ:LIDR,656516481
1818794,Nasdaq:DYN,633464121
1818838,Nasdaq:ADAG,317192246
1818844,Nasdaq:VIRI,43812170
1818873,NYSE:IPOF,1467687500
1818874,Nasdaq:SOFI,7684994507
1818876,NYSE:IPOD,587075000
1818880,NASDAQ:GGMC,339101359
1819035,NASDAQ:MILEW,289972070
1819113,Nasdaq:SNCE,7927925.4
1819133,Nasdaq:TNGX,661450540
1819142,NYSE:SES,
1819157,NASDAQ:NMMC,162501696
1819165,NASDAQ:NMMCW,
1819175,NYSE:PIAI,397408171
1819253,Nasdaq:BTMD,390921875
1819263,NASDAQ:MAACW,
1819394,Nasdaq:MTTR,2808036420
1819395,Nasdaq:SOND,2143028753
1819399,NYSE:TPGY,431812500
1819404,NYSE:NRDY,389048760
1819411,Nasdaq:GANX,55706413
1819438,NYSE:GWH,1549096182
1819493,Nasdaq:XOS,9026064000
1819496,Nasdaq:IGAC,367875000
1819498,Nasdaq:TWLV,81797794
1819510,NYSE:ASAQ,306875000
1819516,NYSE:UP,866223190
1819559,NYSE:WDI,942027358
1819574,NYSE:BARK,733354929
1819576,Nasdaq:LQDA,205665831
1819580,NYSE:YSG,1200780574
1819584,NYSE:VLTA,1240791811
1819608,NYSE:AVAN,736500000
1819615,Nasdaq:CLVR,89888342
1819704,Nasdaq:MRM,26993609
1819724,NASDAQ:RACB,188987025
1819790,Nasdaq:TARS,498074207
1819794,Nasdaq:HTOO,131444040
1819796,Nasdaq:GCMG,439201259
1819810,NYSE:RDW,430686500
1819848,NYSE:JOBY,2617957370
1819876,NASDAQ:TRITW,204207378
1819881,Nasdaq:PAYA,724522662.5
1819928,NYSE:DV,4842498800
1819974,Nasdaq:SKYT,410890162
1819989,Nasdaq:CIFR,1014225658
1819994,Nasdaq:RKLB,2495653155
1820144,NYSE:GRND,1546448635
1820160,NASDAQ:SHAC,281462500
1820175,Nasdaq:OCAX,178147170
1820190,Nasdaq:SCLX,1415221525
1820191,NYSE:IMPX,499500000
1820201,NASDAQ:SGAM,386937488.7
1820209,,
1820272,NASDAQ:LEGOW,
1820302,NYSE:BKKT,516766067
1820378,Nasdaq:TBLD,588702865
1820566,Nasdaq:ISPO,475889313
1820721,Nasdaq:ARRY,2000453760
1820727,NASDAQ:MUDS,266500000
1820872,NYSE:GBTG,561478025
1820875,Nasdaq:CXAI,118234220
1820877,NYSE:AIRC,8004230550
1820931,NYSE:OACB,309375000
1820953,Nasdaq:AFRM,27412954674
1821075,Nasdaq:SFR,280312500
1821146,Nasdaq:BWAC,81221295
1821159,Nasdaq:EVGO,678789700
1821160,NYSE:GHLD,844128450
1821171,NASDAQ:QELLW,
1821175,Nasdaq:MSGM,48870738
1821323,Nasdaq:SGTX,87934328
1821329,NYSE:PRPC,396462500
1821349,Nasdaq:NGMS,651788536
1821393,NYSE:AAN,773662400
1821424,Nasdaq:UK,65352024
1821468,Nasdaq:YQ,69961957
1821586,Nasdaq:HLXB,365198262
1821595,NASDAQ:VCVC,
1821606,Nasdaq:PMGM,339135000
1821682,NASDAQ:SRSA,245000000
1821742,NYSE:XPOA,368250000
1821769,Nasdaq:NVTS,1356782000
1821788,NYSE:HZON,645093750
1821806,Nasdaq:LESL,4241407500
1821812,NASDAQ:SCAQ,254079626
1821825,NYSE:OGN,7444203543
1821850,OTC:SUNLQ,294268793
1822027,NASDAQ:TEKK,309062500
1822145,Nasdaq:PRST,505891971
1822250,Nasdaq:WISH,2002319907
1822309,,
1822312,Nasdaq:JCIC,421331250
1822359,Nasdaq:DCGO,824819340
1822366,Nasdaq:ALTU,74100000
1822462,Nasdaq:FHTX,722607097
1822479,Nasdaq:SHC,6199086720
1822492,Nasdaq:HLMN,1830730400
1822523,Nasdaq:AFCG,336753261
1822553,NASDAQ:TMTSW,
1822691,NASDAQ:ENVI,257197500
1822791,Nasdaq:CLNN,273115717
1822829,NASDAQ:OZON,6310639733
1822835,NYSE:PIPP,269436200
1822862,NASDAQ:FSSI,314705174
1822873,NASDAQ:LFTR,253178772
1822877,NYSE:VYGG,702937500
1822886,Nasdaq:HHGC,14405531
1822912,Nasdaq:ADER,324044758
1822928,NYSE:HLLY,1379261370
1822929,Nasdaq:EUCR,41335867
1822966,NYSE:SMR,437461499
1822993,NYSE:JXN,3504627125
1823000,Nasdaq:CONX,917080243
1823033,NASDAQ:HIII,305000000
1823034,NASDAQ:HCII,731250000
1823143,NYSE:MDH,338100000
1823144,Nasdaq:CMPO,152285816
1823200,NASDAQ:BLSA,180317074
1823239,Nasdaq:MRVI,4823517820
1823306,NYSE:LSPD,5762394885
1823323,NASDAQ:KLAQW,352187500
1823365,Nasdaq:GBNY,27955757
1823383,NASDAQ:GLAQ,152539858
1823406,Nasdaq:AFBI,105400842
1823465,NASDAQ:FVAM,104397335
1823466,NYSE:NOTE,
1823481,Nasdaq:TZPS,350390625
1823524,NASDAQ:TMPM,99764995
1823529,Nasdaq:ACT,3150959800
1823575,Nasdaq:ZFOX,1180274803
1823584,NASDAQ:AENTW,8829000
1823587,AMEX:SKYH,138028814
1823593,Nasdaq:TSP,1885948513
1823608,Nasdaq:AMAL,496172600
1823634,Nasdaq:CTAQ,501370375
1823652,NYSE:EVEX,2682971139
1823707,NASDAQ:GSAQW,316969240
1823733,NYSE:FCAX,
1823766,NYSE:RONI,
1823767,NASDAQ:LUXAW,423056250
1823794,Nasdaq:ARKO,1015201920
1823826,Nasdaq:ARBGW,56235000
1823854,Nasdaq:SNRH,503915625
1823855,Nasdaq:FINM,505080000
1823857,AMEX:VHAQ,241983000
1823878,NASDAQ:MYPS,62321630
1823882,AMEX:MIMO,254813386
1823884,NASDAQ:VTIQ,294325200
1823896,NYSE:GFX,420037500
1823945,NYSE:ATAQ,4806308875
1823986,NYSE:WDH,535173933
1824013,NASDAQ:HAACW,539122500
1824036,Nasdaq:IDBA,487391400
1824119,NASDAQ:JYAC,106201998
1824149,NASDAQ:JOFF,504045000
1824153,NYSE:LHC,447200544
1824171,NASDAQ:KAIRW,337410000
1824185,NYSE:HHLA,459554540
1824211,NASDAQ:ASAX,217510125
1824293,Nasdaq:GRI,37198084
1824301,NYSE:CND,365563240
1824403,Nasdaq:RSVR,485289709
1824434,NYSE:FVT,280887500
1824479,,
1824502,NYSE:ACHR,1559263400
1824577,NYSE:CTAC,
1824677,NASDAQ:OEPW,
1824734,Nasdaq:BGRY,983936591
1824814,Nasdaq:CGNT,1132355700
1824846,NASDAQ:HCAR,403794900
1824884,Nasdaq:ADOC,28632765
1824888,NASDAQ:NOACW,280600000
1824893,NASDAQ:SRZNW,165663190
1824920,NYSE:IONQ,2102674993
1824993,NYSE:PCPC,431412500
1825024,NYSE:OPAD,1728363750
